"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","entrezgene_id","description"
"16314","ENSG00000186451",2.4193123680192,1.53792988705384,0.441776415997766,3.26607335090405,0.00109049998224385,0.00558176835884199,"SPATA12",353324,"spermatogenesis associated 12"
"391","ENSG00000019186",576.805814514077,1.53782459822372,0.349108575308207,4.39361529049564,1.11481024399554e-05,0.000110001470383812,"CYP24A1",1591,"cytochrome P450 family 24 subfamily A member 1"
"15784","ENSG00000184371",2474.8729981993,1.53778472419877,0.211670522450918,7.26283818759517,3.79051287605852e-13,3.00437918191319e-11,"CSF1",1435,"colony stimulating factor 1"
"13289","ENSG00000172197",275.744133058372,1.53730292128858,0.183012303654267,8.39550577074026,4.63893015401671e-17,8.87782417067779e-15,"MBOAT1",154141,"membrane bound O-acyltransferase domain containing 1"
"17872","ENSG00000198626",473.176384510393,1.53686647377742,0.267090535339946,5.74908125083986,8.97296927400856e-09,2.19503074154627e-07,"RYR2",6262,"ryanodine receptor 2"
"31460","ENSG00000233237",92.1474364139509,1.5364426815827,0.213494550949992,7.18575850817516,6.68350870591178e-13,4.9571488136216e-11,"LINC00472",79940,"long intergenic non-protein coding RNA 472"
"15036","ENSG00000181031",125.116288500111,1.53513100245796,0.294747894632008,5.19974868345498,1.99558165862235e-07,3.34970320315477e-06,"RPH3AL",9501,"rabphilin 3A like (without C2 domains)"
"5587","ENSG00000124721",102.239269517869,1.53481344567372,0.390374747166012,3.91029055040834,9.21851662999079e-05,0.000681616196230872,"DNAH8",1769,"dynein axonemal heavy chain 8"
"8197","ENSG00000141753",4814.16286871087,1.53480256414371,0.229440576368786,6.68665213720503,2.28333759993323e-11,1.16623254712899e-09,"IGFBP4",3487,"insulin like growth factor binding protein 4"
"14335","ENSG00000177409",722.635005768438,1.53434558645809,0.214073590865937,7.16443433225761,7.81083979180207e-13,5.75200631983942e-11,"SAMD9L",219285,"sterile alpha motif domain containing 9 like"
"37523","ENSG00000245667",11.4290089507517,1.53340558045525,0.366196598853086,4.14110920024937,3.45630352837113e-05,0.000293095673659984,"AC006064.1",NA,"novel transcript"
"1532","ENSG00000081237",817.006598087967,1.53310119807586,0.292882571379908,5.22834396772992,1.71035089322239e-07,2.92476606412432e-06,"PTPRC",5788,"protein tyrosine phosphatase receptor type C"
"2507","ENSG00000101336",902.383291090344,1.53280673867552,0.299263074503813,5.11539625615479,3.13082989455278e-07,4.99306168831378e-06,"HCK",3055,"HCK proto-oncogene, Src family tyrosine kinase"
"12609","ENSG00000169291",596.763429853423,1.53201613060066,0.221204561800933,6.92236555511898,4.4416327139094e-12,2.69525222722875e-10,"SHE",126669,"Src homology 2 domain containing E"
"3517","ENSG00000108309",160.378556828495,1.53097868324967,0.287699404232299,5.31415753446475,1.07151892114225e-07,1.93366129872952e-06,"RUNDC3A",10900,"RUN domain containing 3A"
"17246","ENSG00000196628",2850.05956047665,1.53040776417342,0.215081176512424,7.11320026673813,1.13382567226656e-12,8.0995385523687e-11,"TCF4",6925,"transcription factor 4"
"27732","ENSG00000227730",5.07054684411296,1.53027216005061,0.437032364382055,3.40442357029944,0.000663038521727783,0.00367337085223847,"MTND6P5",NA,"MT-ND6 pseudogene 5"
"37598","ENSG00000246582",8.80419239281934,1.52881293983448,0.367189045585467,4.10605571440757,4.02472445533244e-05,0.000335065876177958,"AC100861.1",NA,"novel transcript, antisense to TNFRSF10A"
"14599","ENSG00000178789",39.0286360871388,1.52843563605571,0.364414598537399,4.1735171879889,2.99933021975233e-05,0.000259526192584375,"CD300LB",124599,"CD300 molecule like family member b"
"34363","ENSG00000237484",2.84892788312664,1.52813189010258,0.439242907912773,3.43753088507291,0.000587043767185041,0.00330911234800688,"LINC01684",NA,"long intergenic non-protein coding RNA 1684"
"42029","ENSG00000254338",20.8683650376093,1.52705642909329,0.326208705278481,4.64961820348119,3.32550051889166e-06,3.87054723576856e-05,"MAFA-AS1",NA,"MAFA antisense RNA 1"
"16026","ENSG00000185339",313.445178276124,1.52612565719345,0.302594575041578,5.03641671149063,4.74327357199187e-07,7.11101114857175e-06,"TCN2",6948,"transcobalamin 2"
"274","ENSG00000010932",232.495071946902,1.52602940744754,0.279240388730666,5.45797218141674,4.8160308835901e-08,9.48976761311378e-07,"FMO1",2326,"flavin containing dimethylaniline monoxygenase 1"
"24240","ENSG00000221986",9.26117601886122,1.52569793927548,0.427427202610402,3.52866871347033,0.000417655623564632,0.002469217638706,"MYBPHL",343263,"myosin binding protein H like"
"19713","ENSG00000203727",1299.28963932073,1.52568766488978,0.248664308991777,6.13200790003745,8.6776793519758e-10,2.77927781972423e-08,"SAMD5",389432,"sterile alpha motif domain containing 5"
"51958","ENSG00000272472",16.3988219548778,1.52484237290002,0.316844938063228,4.77722359007364,1.77732113451434e-06,2.24449234759055e-05,"AL512283.1",NA,"novel transcript"
"52001","ENSG00000272555",3.05981958070631,1.52472060833842,0.436611522816749,3.32843968306664,0.000873339139634696,0.00462681704478717,"AC009974.1",NA,"novel transcript"
"17979","ENSG00000198848",466.12747680346,1.52448090676732,0.369529888754512,4.11174770347212,3.92675275295938e-05,0.000327878038244006,"CES1",1066,"carboxylesterase 1"
"9419","ENSG00000151322",55.3792798693477,1.52401325024864,0.308833151503249,4.92054713808505,8.63026108865232e-07,1.19661889325352e-05,"NPAS3",64067,"neuronal PAS domain protein 3"
"3102","ENSG00000105383",464.09913525054,1.52264464672016,0.318006978773116,4.7800129260502,1.75283924545703e-06,2.2162836511788e-05,"CD33",945,"CD33 molecule"
"9522","ENSG00000152092",24.7958284586498,1.52186064665003,0.377500340222892,4.01009251084044,6.06949628734982e-05,0.000476024774593236,"ASTN1",460,"astrotactin 1"
"744","ENSG00000055118",374.975025065858,1.52153289874668,0.274899579193525,5.52979819340377,3.20599391480192e-08,6.6511015874176e-07,"KCNH2",3757,"potassium voltage-gated channel subfamily H member 2"
"42214","ENSG00000254558",6.70986550463818,1.5212486548894,0.4149959734406,4.43919981889646,9.0293955966186e-06,9.13338830936269e-05,"AP005435.1",NA,"ankyrin repeat domain-containing protein 33B (ANKRD33B) pseudogene"
"6788","ENSG00000133561",930.559775576468,1.52054686304806,0.287741077943059,5.27845121364852,1.3028034126075e-07,2.29362942652302e-06,"GIMAP6",474344,"GTPase, IMAP family member 6"
"16445","ENSG00000186994",1028.32584319943,1.52018828235205,0.210387881561216,7.2233638538304,5.07170734605323e-13,3.88242328023922e-11,"KANK3",256949,"KN motif and ankyrin repeat domains 3"
"7501","ENSG00000137491",4009.38780725138,1.51943492181376,0.245232521084965,6.19269728463614,5.91432510233379e-10,1.98228995835302e-08,"SLCO2B1",11309,"solute carrier organic anion transporter family member 2B1"
"11026","ENSG00000163364",24.1434619307975,1.51897687810899,0.369466047855096,4.07784943592902,4.54541849027066e-05,0.000371239854657221,"LINC01116",NA,"long intergenic non-protein coding RNA 1116"
"26819","ENSG00000226413",2.94193279302582,1.51883578912734,0.442676240886726,3.29016105487356,0.00100130053617375,0.00520162877396024,"OR8T1P",NA,"olfactory receptor family 8 subfamily T member 1 pseudogene"
"267","ENSG00000010610",2889.79961515494,1.51851786676001,0.280749220956461,5.4037988827748,6.52440963089174e-08,1.24784868467944e-06,"CD4",920,"CD4 molecule"
"731","ENSG00000054598",399.377262381577,1.51808199694553,0.270572223039473,5.60553072589905,2.07617785448151e-08,4.57807553502776e-07,"FOXC1",2296,"forkhead box C1"
"1931","ENSG00000091490",4280.82523061522,1.51652292149784,0.21579948619661,7.02530140474795,2.13604634791536e-12,1.43341655680562e-10,"SEL1L3",23231,"SEL1L family member 3"
"1075","ENSG00000069424",778.46008538062,1.51635168441878,0.26171011837688,5.7896225534497,7.05447692962897e-09,1.78247716584586e-07,"KCNAB2",8514,"potassium voltage-gated channel subfamily A regulatory beta subunit 2"
"19874","ENSG00000204252",86.3520901930395,1.51629025273869,0.420854113415581,3.58089944923287,0.000342413420045842,0.00208194611917655,"HLA-DOA",3111,"major histocompatibility complex, class II, DO alpha"
"39563","ENSG00000251003",14.2560486973475,1.51561017753,0.425569522722859,3.52933619946166,0.000416603513119786,0.00246487761779632,"ZFPM2-AS1",NA,"ZFPM2 antisense RNA 1"
"8152","ENSG00000141506",412.237473171259,1.51502974956088,0.32430576944793,4.66308924863313,3.11497578549219e-06,3.66503204089618e-05,"PIK3R5",23533,"phosphoinositide-3-kinase regulatory subunit 5"
"4992","ENSG00000119915",8.41295741575871,1.51475832368266,0.399314387558725,3.73522957759431,0.000187544016089486,0.001257164357934,"ELOVL3",83401,"ELOVL fatty acid elongase 3"
"1265","ENSG00000074527",1016.64417822464,1.51415631857583,0.369846376384643,4.08073502385352,4.48935102760485e-05,0.000367238390260773,"NTN4",59277,"netrin 4"
"9347","ENSG00000150630",295.955371564137,1.51409599456736,0.237233338485159,6.37760224007225,1.79881963664369e-10,7.01836976252515e-09,"VEGFC",7424,"vascular endothelial growth factor C"
"6326","ENSG00000130653",377.075011434824,1.51363525866164,0.188558691789199,8.02501949337083,1.01509823120251e-15,1.52772283795978e-13,"PNPLA7",375775,"patatin like phospholipase domain containing 7"
"51668","ENSG00000271945",3.22010898553727,1.51167600653006,0.435559178326087,3.30656678134274,0.000944468346017934,0.00494533898523797,"AL355612.1",NA,"novel transcript"
"11106","ENSG00000163606",328.771463685058,1.51068899024278,0.320607795425244,4.70324459715905,2.56059352168568e-06,3.07930075616792e-05,"CD200R1",131450,"CD200 receptor 1"
"38853","ENSG00000249931",1.43323938700935,1.51034577737712,0.429966488059952,3.51415020533172,0.000441163276345971,0.00258551702392328,"GOLGA8K",653125,"golgin A8 family member K"
"15987","ENSG00000185201",1946.61589013822,1.51005083076369,0.24333482278092,6.20235117680023,5.5625779101864e-10,1.87861223256546e-08,"IFITM2",10581,"interferon induced transmembrane protein 2"
"31384","ENSG00000233117",9.5437161489098,1.51002296997708,0.323654554103343,4.59315638493502,4.36591633746085e-06,4.89535277433269e-05,"LINC00702",NA,"long intergenic non-protein coding RNA 702"
"6939","ENSG00000134516",944.588992889017,1.50963029528685,0.314134856726596,4.79820174742895,1.60096479263294e-06,2.05017395563812e-05,"DOCK2",1794,"dedicator of cytokinesis 2"
"20117","ENSG00000204860",7.31532491227937,1.50929425188487,0.426640315188485,3.47952035609857,0.000502312206941821,0.00288766648466851,"FAM201A",NA,"family with sequence similarity 201 member A"
"30201","ENSG00000231389",716.342595328546,1.5091268070579,0.367970953844386,4.08814696657333,4.34832655091967e-05,0.000357494479072295,"HLA-DPA1",3113,"major histocompatibility complex, class II, DP alpha 1"
"51975","ENSG00000272505",21.4191799264455,1.50897962889839,0.361212469762133,4.14242363795936,3.43654807215569e-05,0.000291659731401705,"AC104964.4",NA,"novel transcript"
"46568","ENSG00000261146",47.8275364880558,1.50851579235109,0.380391374317742,3.94622292699753,7.93936986951414e-05,0.000598879293538113,"AC007159.1",NA,"novel transcript"
"10491","ENSG00000160219",476.547135409872,1.508078978536,0.194527082585001,7.74970354245318,9.21073294916311e-15,1.06156265287325e-12,"GAB3",139716,"GRB2 associated binding protein 3"
"28163","ENSG00000228382",2.26135971376183,1.5077275405503,0.442214595844709,3.25585616631425,0.00113051005804579,0.0057485982170893,"ITPKB-IT1",NA,"ITPKB intronic transcript 1"
"49780","ENSG00000267795",16.2143836318757,1.50750914787792,0.318898543129439,4.69366089743318,2.68358738466182e-06,3.20243493790109e-05,"SMIM22",440335,"small integral membrane protein 22"
"9679","ENSG00000153291",211.35367523619,1.50726497458953,0.25399832251214,5.9285870539005,3.0555241246573e-09,8.42048128326668e-08,"SLC25A27",9481,"solute carrier family 25 member 27"
"5656","ENSG00000125384",153.266977238994,1.50510119435633,0.363649565411698,4.12539300496983,3.70102213869926e-05,0.000311209084258457,"PTGER2",5732,"prostaglandin E receptor 2"
"6403","ENSG00000131018",1442.88248100983,1.50505067181681,0.185184885037461,8.12556401793503,4.45286890629634e-16,7.11609766504667e-14,"SYNE1",23345,"spectrin repeat containing nuclear envelope protein 1"
"719","ENSG00000053918",459.4494049891,1.50402699068445,0.178605841226535,8.41883931094299,3.80232503054551e-17,7.46097993177231e-15,"KCNQ1",3784,"potassium voltage-gated channel subfamily Q member 1"
"26172","ENSG00000225472",11.8599386751547,1.50388025602178,0.354182872373636,4.19100405614132,2.77722694552725e-05,0.000242883968948326,"AL136366.1",NA,"novel transcript"
"416","ENSG00000022267",2209.90033684876,1.502858816709,0.209081751722866,7.18591438058042,6.6758871946109e-13,4.9571488136216e-11,"FHL1",2273,"four and a half LIM domains 1"
"15776","ENSG00000184347",1592.63416293952,1.50236524498054,0.364076113944908,4.11455497519375,3.87927100122342e-05,0.000324437655384219,"SLIT3",6586,"slit guidance ligand 3"
"6458","ENSG00000131378",1564.29338053302,1.5022840841119,0.194425541958695,7.72497193006104,1.11877994187779e-14,1.25672226587091e-12,"RFTN1",23180,"raftlin, lipid raft linker 1"
"43612","ENSG00000256810",8.16863405511147,1.50185389195374,0.440173666809286,3.36101770215195,0.000776558483074917,0.00418998305791362,"AC078925.1",NA,"novel transcript"
"52065","ENSG00000272668",112.243298559664,1.50162577533106,0.392976125126914,3.80501943996211,0.000141793054026568,0.000990538543034183,"AL590560.3",NA,"novel transcript, antisense to VSIG8"
"15454","ENSG00000183087",2911.46538737608,1.50149412986365,0.255267101716321,5.87845346236978,4.14117193527190e-09,1.10394457015679e-07,"GAS6",2621,"growth arrest specific 6"
"9354","ENSG00000150681",40.6924504623517,1.50081157863739,0.294228140920731,5.08547453489028,3.66708034096831e-07,5.70735400657834e-06,"RGS18",64407,"regulator of G protein signaling 18"
"48443","ENSG00000265531",116.349943513213,1.50063526123525,0.362819515022693,4.12143329401963,3.765224988321e-05,0.000316007770202805,"FCGR1CP",NA,"Fc fragment of IgG receptor Ic, pseudogene"
"15350","ENSG00000182636",1491.35885842474,1.5001086187543,0.253361898782589,5.91717121677038,3.27525698175667e-09,8.93076448596323e-08,"NDN",4692,"necdin, MAGE family member"
"19966","ENSG00000204472",1263.76339498224,1.49920807773811,0.316102518976946,4.73526436545703,2.18769745690759e-06,2.69468352230855e-05,"AIF1",199,"allograft inflammatory factor 1"
"6476","ENSG00000131471",473.366739313917,1.49906546937699,0.36083477952161,4.1425830472062,3.4341595217581e-05,0.000291659731401705,"AOC3",8639,"amine oxidase copper containing 3"
"36199","ENSG00000241717",14.9699555054754,1.4983323492503,0.383123372028425,3.88423308665312,0.000102653393598291,0.00074743146118549,"VWFP1",NA,"von Willebrand factor pseudogene 1"
"46407","ENSG00000260922",12.3567977236393,1.49828034915946,0.325903610958597,4.54542423846877,5.48247151185974e-06,5.97654937701082e-05,"AC009139.1",NA,"novel transcript, antisense to ADAMTS18"
"2401","ENSG00000100867",1487.98703154037,1.49806440053471,0.427024669166347,3.49110702571886,0.000481023520343112,0.00278127045900737,"DHRS2",10202,"dehydrogenase/reductase 2"
"10003","ENSG00000156298",229.398063781982,1.49790867589254,0.349439313183246,4.27500310459147,1.91134631323136e-05,0.000175890382158242,"TSPAN7",7102,"tetraspanin 7"
"13452","ENSG00000172901",9630.03627365829,1.49760548301262,0.370461120667965,4.02976117365699,5.58335504810294e-05,0.000442795252010279,"LVRN",206338,"laeverin"
"56626","ENSG00000280852",165.317756053751,1.49738029406145,0.182566203788492,8.196595587881,2.47290650983588e-16,4.12190970561515e-14,"AC025048.6",NA,"adaptor-related protein complex 1, sigma 2 subunit (AP1S2) pseudogene"
"7674","ENSG00000138356",29.7774529854146,1.49667899531575,0.407487343420007,3.64711286302061,0.000265203454812116,0.00168382197614991,"AOX1",316,"aldehyde oxidase 1"
"56773","ENSG00000281903",734.432343664662,1.49629253151907,0.372054908364945,4.00849684362293,6.11064554035902e-05,0.000478767611038036,"LINC02246",NA,"long intergenic non-protein coding RNA 2246"
"4369","ENSG00000115041",415.084837495367,1.49443633393544,0.2862347019546,5.21552487658871,1.83297457320134e-07,3.10358077089402e-06,"KCNIP3",30818,"potassium voltage-gated channel interacting protein 3"
"1292","ENSG00000075213",529.356420515359,1.49437691233993,0.226036905109575,6.60751002312732,3.90837730987695e-11,1.8757186027572e-09,"SEMA3A",10371,"semaphorin 3A"
"36286","ENSG00000241935",12.313724778473,1.49361675755399,0.369627297091082,3.99902401827275,6.36042259134011e-05,0.000494092161361357,"HOGA1",112817,"4-hydroxy-2-oxoglutarate aldolase 1"
"5732","ENSG00000125810",7867.38814034667,1.49360939422278,0.210812652802806,7.0830740244662,1.40991311630194e-12,9.80079290240112e-11,"CD93",22918,"CD93 molecule"
"36432","ENSG00000242267",4.39530390070277,1.49339785293267,0.432459596921476,3.33997563476212,0.00083785740453472,0.00446631587221285,"SKINT1L",NA,"Skint1 like (pseudogene)"
"12905","ENSG00000170579",191.679952640901,1.49221598496638,0.328127711303249,4.53827234579128,5.67169808844394e-06,6.14823971454641e-05,"DLGAP1",9229,"DLG associated protein 1"
"22512","ENSG00000213561",3.58840881825098,1.49221306007792,0.432215612700276,3.3260105152564,0.000880986050102687,0.00466016217562423,"AC103591.2",NA,"Nit protein 2 (NIT2) pseudogene"
